10,510
11,1380
12,430
13,1140
14,410
15,870
16,360
17,1560
18,370
19,1500
20,580
21,980
22,730
23,1740
24,580
25,1840
26,540
27,880
28,510
29,1970
30,490
31,2500
32,450
33,1050
34,420
35,1830
36,390
37,2370
38,370
39,1040
40,550
41,2720
42,570
43,2650
44,530
45,1040
46,490
47,2770
48,480
49,2650
50,450
51,960
52,420
53,3120
54,400
55,1940
56,360
57,730
58,320
59,2760
60,510
61,3450
62,530
63,1070
64,520
65,2060
66,460
67,3520
68,610
69,940
70,450
71,3630
72,400
73,3540
74,360
75,970
76,340
77,2850
78,310
79,3340
80,480
81,880
82,490
83,4530
84,470
85,1850
86,440
87,770
88,460
89,4280
90,380
91,3010
92,350
93,910
94,330
95,1940
96,310
97,4250
98,290
99,770
100,860
101,9120
102,860
103,9130
104,830
105,1610
106,770
107,9020
108,760
109,8750
110,740
111,1610
112,700
113,8810
114,660
115,2990
116,630
117,1320
118,590
119,4490
120,830
121,9890
122,830
123,1700
124,780
125,3410
126,930
127,10470
128,730
129,1520
130,690
131,10220
132,670
133,4710
134,800
135,1410
136,600
137,9790
138,560
139,9780
140,800
141,1470
142,770
143,9210
144,780
145,2850
146,900
147,1360
148,700
149,11000
150,660
151,11350
152,660
153,1470
154,590
155,3240
156,590
157,10940
158,530
159,1310
160,740
161,5130
162,780
163,11350
164,1650
165,1440
166,690
167,12560
168,700
169,11740
170,620
171,1300
172,620
173,12130
174,590
175,3030
176,550
177,1140
178,490
179,11710
180,720
181,12460
182,730
183,1710
184,710
185,2950
186,670
187,9060
188,680
189,1410
190,590
191,11850
192,750
193,11750
194,550
195,1210
196,490
197,12810
198,460
199,12760
200,1040
201,1650
202,1040
203,5110
204,1040
205,3330
206,980
207,1570
208,930
209,8940
210,940
211,14180
212,880
213,1690
214,830
215,3270
216,960
217,4820
218,770
219,1470
220,1100
221,11880
222,1100
223,13630
224,1040
225,1710
226,1040
227,14850
228,960
229,14640
230,940
231,1510
232,910
233,14180
234,860
235,2880
236,840
237,1350
238,820
239,13820
240,1160
241,15100
242,1030
243,1810
244,990
245,3350
246,950
247,11720
248,930
249,1600
250,890
251,14930
252,860
253,9030
254,840
255,1470
256,790
257,15710
258,750
259,4490
260,1000
261,1690
262,990
263,15940
264,950
265,3090
266,940
267,1410
268,880
269,15440
270,850
271,15580
272,820
273,1730
274,780
275,2840
276,750
277,15280
278,710
279,1400
280,940
281,17180
282,2430
283,16610
284,930
285,1490
286,900
287,4490
288,850
289,16420
290,810
291,1350
292,800
293,16400
294,760
295,2570
296,720
297,1340
298,670
299,10280
300,900
301,5030
302,920
303,2090
304,870
305,3600
306,840
307,17560
308,810
309,1860
310,790
311,17210
312,740
313,17030
314,700
315,1660
316,680
317,16850
318,640
319,8320
320,860
321,1730
322,870
323,16960
324,850
325,3060
326,850
327,1550
328,1070
329,4410
330,760
331,18630
332,710
333,1810
334,670
335,3210
336,630
337,18110
338,600
339,1630
340,820
341,8670
342,830
343,4330
344,790
345,1850
346,780
347,17970
348,730
349,17950
350,730
351,1700
352,670
353,17770
354,640
355,2890
356,640
357,1370
358,550
359,17600
360,780
361,19870
362,810
363,1840
364,760
365,3360
366,720
367,20100
368,700
369,1650
370,660
371,4670
372,790
373,19680
374,590
375,1510
376,570
377,10680
378,550
379,19100
380,760
381,1560
382,740
383,19450
384,730
385,2680
386,870
387,1420
388,660
389,18950
390,630
391,15590
392,610
393,1760
394,560
395,2520
396,530
397,18700
398,490
399,1390
400,990
401,21840
402,1050
403,12210
404,970
405,1810
406,940
407,8880
408,920
409,21250
410,910
411,1700
412,990
413,4470
414,790
415,3250
416,930
417,1480
418,730
419,20580
420,1010
421,21660
422,1030
423,1990
424,1130
425,3440
426,980
427,4920
428,930
429,1810
430,890
431,21180
432,850
433,20790
434,840
435,1610
436,950
437,18300
438,770
439,20520
440,980
441,1750
442,990
443,22310
444,980
445,3350
446,930
447,1590
448,890
449,21810
450,870
451,8910
452,830
453,1770
454,790
455,3440
456,750
457,22230
458,730
459,1560
460,1080
461,22330
462,950
463,22390
464,930
465,1700
466,870
467,21910
468,870
469,4280
470,810
471,1510
472,960
473,7680
474,760
475,2960
476,740
477,1330
478,680
479,20490
480,960
481,10960
482,920
483,1910
484,890
485,3370
486,850
487,23190
488,810
489,1610
490,790
491,23180
492,760
493,16100
494,740
495,1430
496,670
497,6220
498,630
499,22800
500,880
501,1550
502,870
503,23600
504,840
505,3340
506,860
507,1410
508,960
509,22690
510,750
511,4720
512,710
513,1730
514,660
515,3240
516,660
517,8220
518,600
519,1690
520,830
521,23240
522,850
523,23010
524,810
525,1510
526,810
527,16090
528,740
529,23050
530,720
531,1470
532,660
533,10280
534,670
535,2980
536,590
537,1160
538,550
539,4060
540,800
541,23970
542,820
543,1590
544,910
545,3120
546,720
547,23530
548,700
549,1590
550,660
551,18120
552,780
553,4300
554,620
555,1330
556,550
557,23460
558,530
559,10160
560,750
561,1340
562,770
563,24210
564,730
565,3350
566,690
567,1220
568,680
569,23800
570,780
571,24200
572,590
573,1340
574,560
575,3310
576,520
577,24960
578,530
579,1350
580,810
581,5070
582,820
583,9200
584,700
585,1280
586,650
587,24730
588,640
589,17390
590,580
591,1140
592,540
593,23670
594,520
595,2560
596,490
597,960
598,450
599,23720
600,960
601,26600
602,970
603,2050
604,970
605,3950
606,890
607,26300
608,1030
609,1820
610,820
611,11210
612,810
613,25600
614,760
615,1670
616,740
617,25100
618,850
619,25010
620,980
621,1800
622,980
623,5080
624,980
625,3350
626,920
627,1810
628,930
629,15270
630,850
631,26480
632,840
633,1840
634,820
635,3440
636,750
637,4870
638,720
639,1800
640,950
641,26710
642,990
643,26740
644,920
645,1800
646,1040
647,26250
648,840
649,8380
650,840
651,1620
652,950
653,26180
654,750
655,3450
656,750
657,1460
658,680
659,25770
660,1040
661,27200
662,940
663,2050
664,890
665,3470
666,940
667,23510
668,820
669,1740
670,780
671,8490
672,760
673,25780
674,730
675,1740
676,680
677,26700
678,650
679,4520
680,880
681,1720
682,900
683,27510
684,850
685,3200
686,950
687,1550
688,770
689,10060
690,740
691,26880
692,710
693,1670
694,670
695,3120
696,640
697,14530
698,610
699,1480
700,820
701,28120
702,840
703,20070
704,820
705,1660
706,760
707,5290
708,740
709,27060
710,710
711,1450
712,670
713,22620
714,670
715,2980
716,600
717,1260
718,570
719,26110
720,810
721,5290
722,820
723,1730
724,780
725,3410
726,730
727,28190
728,720
729,1530
730,670
731,15810
732,650
733,28750
734,590
735,1380
736,570
737,8190
738,530
739,28220
740,740
741,1450
742,750
743,28380
744,730
745,2690
746,690
747,1300
748,700
749,4400
750,660
751,28520
752,610
753,1460
754,580
755,2900
756,520
757,27760
758,500
759,1270
760,720
761,28230
762,750
763,4800
764,680
765,1440
766,680
767,9720
768,630
769,27510
770,590
771,1270
772,540
773,27800
774,520
775,2610
776,490
777,1100
778,600
779,16830
780,680
781,8040
782,710
783,1550
784,650
785,2910
786,600
787,29240
788,590
789,1330
790,550
791,4450
792,530
793,9660
794,640
795,1190
796,450
797,28300
798,410
799,13660
800,910
801,1560
802,920
803,9010
804,930
805,3460
806,860
807,1410
808,890
809,30420
810,800
811,31270
812,790
813,1740
814,780
815,3300
816,720
817,18670
818,670
819,1480
820,1000
821,31720
822,1190
823,31720
824,990
825,1660
826,900
827,31080
828,890
829,30670
830,860
831,1520
832,830
833,4580
834,760
835,3000
836,760
837,1310
838,740
839,29590
840,960
841,32910
842,990
843,1950
844,980
845,3390
846,870
847,5610
848,880
849,1600
850,820
851,24060
852,930
853,32830
854,740
855,1310
856,710
857,31340
858,640
859,32690
860,860
861,2490
862,880
863,31800
864,880
865,3240
866,810
867,1310
868,820
869,7770
870,760
871,10020
872,730
873,1450
874,690
875,3040
876,650
877,30260
878,600
879,1250
880,830
881,31330
882,870
883,31070
884,810
885,1580
886,780
887,30800
888,770
889,4430
890,730
891,1230
892,840
893,16220
894,630
895,2610
896,600
897,1050
898,570
899,28820
900,820
901,17080
902,1130
903,1980
904,900
905,4250
906,750
907,33050
908,720
909,1590
910,680
911,33210
912,630
913,9190
914,640
915,1610
916,560
917,4660
918,520
919,32440
920,910
921,1520
922,760
923,11350
924,730
925,3100
926,690
927,1530
928,670
929,33760
930,730
931,5400
932,660
933,1580
934,560
935,3010
936,560
937,31580
938,640
939,1380
940,720
941,31600
942,720
943,22000
944,680
945,1570
946,830
947,31010
948,630
949,9750
950,590
951,1360
952,580
953,31170
954,520
955,2760
956,510
957,1380
958,460
959,4000
960,660
961,33290
962,860
963,1680
964,660
965,3250
966,670
967,34240
968,580
969,1500
970,550
971,33340
972,520
973,4600
974,510
975,1290
976,450
977,32870
978,430
979,7680
980,680
981,1400
982,630
983,33290
984,620
985,2670
986,570
987,1280
988,530
989,23270
990,600
991,32850
992,580
993,1420
994,450
995,2680
996,460
997,32270
998,370
999,1250
1000,1260
1001,7650
1002,1270
1003,24500
1004,1250
1005,2410
1006,1230
1007,27620
1008,1180
1009,50250
1010,1180
1011,2210
1012,1220
1013,49550
1014,1110
1015,4990
1016,1190
1017,2900
1018,1030
1019,49170
1020,1330
1021,50100
1022,1310
1023,2490
1024,1260
1025,4970
1026,1230
1027,16380
1028,1210
1029,2340
1030,1170
1031,51230
1032,1130
1033,50730
1034,1210
1035,2190
1036,1040
1037,22280
1038,1030
1039,49950
1040,1260
1041,2420
1042,1240
1043,6770
1044,1380
1045,4550
1046,1170
1047,2110
1048,1160
1049,50290
1050,1100
1051,51590
1052,1100
1053,2250
1054,1060
1055,4930
1056,1020
1057,7120
1058,1020
1059,2090
1060,1190
1061,50940
1062,1200
1063,50800
1064,1170
1065,2420
1066,1150
1067,12700
1068,1110
1069,50170
1070,1070
1071,2430
1072,1040
1073,43360
1074,990
1075,4330
1076,950
1077,1920
1078,910
1079,14850
1080,1160
1081,33430
1082,1180
1083,2310
1084,1140
1085,4780
1086,1100
1087,50800
1088,1090
1089,2280
1090,1080
1091,52000
1092,1010
1093,51440
1094,960
1095,1990
1096,1070
1097,51330
1098,880
1099,6320
1100,1250
1101,2110
1102,1140
1103,53380
1104,1070
1105,4530
1106,1080
1107,1940
