10,510
11,1250
12,430
13,1170
14,410
15,870
16,370
17,1740
18,410
19,1560
20,590
21,990
22,590
23,1690
24,580
25,2030
26,540
27,890
28,510
29,1960
30,500
31,2190
32,450
33,1050
34,420
35,2120
36,400
37,2520
38,380
39,890
40,550
41,2730
42,600
43,2860
44,540
45,1010
46,500
47,2610
48,470
49,2800
50,450
51,890
52,450
53,3020
54,400
55,1950
56,370
57,770
58,330
59,3000
60,520
61,3380
62,540
63,1080
64,540
65,2260
66,480
67,3950
68,480
69,960
70,420
71,3890
72,410
73,3660
74,360
75,840
76,350
77,3040
78,310
79,3370
80,490
81,890
82,500
83,4580
84,490
85,1870
86,440
87,790
88,450
89,4160
90,550
91,3050
92,350
93,960
94,330
95,1970
96,310
97,4430
98,290
99,790
100,870
101,9220
102,850
103,9270
104,840
105,1620
106,790
107,9030
108,760
109,8840
110,740
111,1470
112,700
113,9010
114,670
115,3190
116,630
117,1340
118,600
119,4490
120,990
121,10080
122,830
123,1770
124,800
125,3480
126,780
127,10620
128,890
129,1550
130,700
131,10320
132,680
133,4760
134,660
135,1590
136,600
137,9920
138,570
139,9760
140,830
141,1490
142,790
143,9330
144,760
145,2880
146,770
147,1510
148,710
149,11190
150,670
151,11450
152,640
153,1480
154,620
155,3230
156,590
157,11090
158,540
159,1330
160,750
161,5210
162,800
163,11470
164,740
165,1500
166,710
167,11510
168,720
169,11890
170,640
171,1330
172,590
173,12560
174,600
175,2810
176,690
177,1180
178,500
179,11780
180,730
181,12610
182,740
183,1700
184,710
185,3020
186,680
187,8890
188,660
189,1380
190,620
191,12040
192,570
193,11890
194,550
195,1210
196,500
197,12910
198,470
199,12910
200,1050
201,1660
202,1050
203,5000
204,1210
205,3340
206,1020
207,1550
208,940
209,9060
210,920
211,13940
212,880
213,1680
214,860
215,3300
216,800
217,5060
218,780
219,1480
220,1060
221,12060
222,1120
223,14080
224,1030
225,1710
226,1030
227,15030
228,960
229,14700
230,930
231,1580
232,920
233,14310
234,880
235,2900
236,830
237,1350
238,850
239,13860
240,1200
241,15120
242,1030
243,1840
244,1000
245,3420
246,960
247,11860
248,930
249,1650
250,900
251,15100
252,870
253,9370
254,850
255,1460
256,800
257,16170
258,760
259,4630
260,1000
261,1600
262,990
263,16140
264,970
265,2950
266,960
267,1410
268,880
269,15670
270,850
271,16420
272,840
273,1550
274,800
275,2860
276,750
277,15400
278,720
279,1390
280,940
281,16290
282,950
283,16120
284,930
285,1500
286,900
287,4540
288,860
289,16250
290,900
291,1360
292,830
293,16610
294,750
295,2560
296,710
297,1320
298,660
299,10470
300,920
301,5070
302,940
303,2120
304,880
305,3360
306,860
307,17780
308,810
309,1770
310,820
311,18000
312,760
313,17210
314,710
315,1650
316,710
317,16970
318,650
319,8340
320,890
321,1690
322,870
323,17000
324,870
325,3090
326,830
327,1710
328,800
329,4440
330,740
331,20810
332,730
333,1960
334,670
335,3240
336,630
337,18460
338,600
339,1610
340,850
341,8760
342,840
343,4520
344,810
345,1740
346,770
347,18250
348,740
349,18080
350,740
351,1550
352,670
353,18060
354,650
355,2950
356,740
357,1660
358,640
359,18230
360,930
361,20040
362,820
363,1830
364,780
365,3250
366,730
367,20320
368,700
369,1810
370,670
371,4630
372,640
373,19960
374,610
375,1530
376,730
377,10890
378,610
379,20720
380,770
381,1570
382,740
383,19680
384,730
385,2680
386,840
387,1610
388,770
389,19810
390,660
391,16830
392,600
393,1570
394,580
395,2540
396,540
397,18830
398,490
399,1430
400,1010
401,22120
402,1050
403,12660
404,1110
405,2080
406,940
407,8990
408,930
409,21650
410,900
411,1690
412,830
413,4540
414,810
415,3450
416,770
417,1480
418,730
419,21650
420,1030
421,22080
422,1040
423,1970
424,1000
425,3460
426,980
427,5120
428,950
429,1820
430,900
431,21550
432,860
433,20960
434,1260
435,1640
436,800
437,18600
438,760
439,22010
440,1120
441,2120
442,1120
443,22440
444,1020
445,3280
446,1080
447,1590
448,910
449,21990
450,870
451,9010
452,840
453,1760
454,780
455,3600
456,750
457,23060
458,730
459,1540
460,940
461,22570
462,960
463,22210
464,940
465,1860
466,960
467,23660
468,860
469,4320
470,820
471,1660
472,790
473,7780
474,760
475,2850
476,740
477,1330
478,680
479,20750
480,910
481,11110
482,1080
483,1790
484,880
485,3310
486,870
487,25420
488,810
489,1610
490,770
491,23530
492,750
493,15920
494,730
495,1440
496,1150
497,4330
498,650
499,23920
500,1150
501,1710
502,1020
503,24600
504,970
505,3890
506,930
507,1610
508,860
509,23970
510,840
511,5470
512,710
513,1750
514,660
515,3280
516,640
517,8260
518,610
519,1380
520,930
521,23470
522,860
523,23240
524,810
525,1530
526,770
527,16280
528,750
529,23220
530,730
531,1470
